CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00024923000264;BOTTOSSI & ROCHA IMP. E EXP. DE VESTUÁRIOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;78;Importação para fins comerciais de veículos automotores;03/10/2008;23/06/2010;...;PORTO VELHO;RONDONIA;;;Encerrado;21/03/2026 20:28
00024923000264;BOTTOSSI & ROCHA IMP. E EXP. DE VESTUÁRIOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;81;Comércio de produtos químicos e produtos perigosos - Resolução CONAMA nº 401/2008;03/10/2008;23/06/2010;Alto;PORTO VELHO;RONDONIA;;;Encerrado;21/03/2026 20:28
00059311001017;FUNDAÇÃO NACIONAL DO INDIO;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);25/11/2005;;Médio;PORTO VELHO;RONDONIA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
00059311001521;FUNAI ADM.EXECUTIVA REGIONAL DE CACOAL;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;17/09/2007;;...;CACOAL;RONDONIA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
00059711000131;JOSE GERALDO;2;Indústria de Produtos Minerais Não Metálicos;2;Fabricação e elaboração de produtos minerais não metálicos tais como produção de material cerâmico, cimento, gesso, amianto, vidro e similares;10/09/2013;13/09/2018;Médio;CAMPO NOVO DE RONDONIA;RONDONIA;;;Encerrado;21/03/2026 20:28
00059711000131;JOSE GERALDO;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;25/10/2013;Alto;CAMPO NOVO DE RONDONIA;RONDONIA;;;Encerrado;21/03/2026 20:28
00091652001231;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;16/03/2018;;...;PORTO VELHO;RONDONIA;-8,762261;-63,907469;Ativa;21/03/2026 20:28
00148739000145;PAULINA DE LIMA MASSA CAFÉ ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;29/01/2009;;...;BURITIS;RONDONIA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
00235069000366;ANMA TRANSPORTES E PARTICIPACOES LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;21/10/2025;;Alto;VILHENA;RONDONIA;-12,745806;-60,116667;Ativa;21/03/2026 20:28
00235069000528;ANMA TRANSPORTES E PARTICIPACOES LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;17/12/2025;;Alto;PORTO VELHO;RONDONIA;-8,867194;-63,880278;Ativa;21/03/2026 20:28
00257141000275;KIMAD - IND E COM, EXPORTAÇÃO E IMPORTAÇÃO DE MADEIRAS LTDA;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/04/2004;28/12/2010;Médio;VILHENA;RONDONIA;;;Encerrado;21/03/2026 20:28
00257141000275;KIMAD - IND E COM, EXPORTAÇÃO E IMPORTAÇÃO DE MADEIRAS LTDA;20;Uso de Recursos Naturais;1;silvicultura;01/01/2001;28/12/2010;Médio;VILHENA;RONDONIA;;;Encerrado;21/03/2026 20:28
00257141000275;KIMAD - IND E COM, EXPORTAÇÃO E IMPORTAÇÃO DE MADEIRAS LTDA;20;Uso de Recursos Naturais;3;importação ou exportação da fauna e flora nativas brasileiras;01/01/2003;28/12/2010;Médio;VILHENA;RONDONIA;;;Encerrado;21/03/2026 20:28
00257141000275;KIMAD - IND E COM, EXPORTAÇÃO E IMPORTAÇÃO DE MADEIRAS LTDA;20;Uso de Recursos Naturais;21;Importação ou exportação de fauna nativa brasileira;01/01/2004;28/12/2010;Médio;VILHENA;RONDONIA;;;Encerrado;21/03/2026 20:28
00308668000109;TRANSPORTADORA PLANALTO LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;09/08/1983;;Alto;PORTO VELHO;RONDONIA;-8,787994;-63,836144;Ativa;21/03/2026 20:28
00308668000109;TRANSPORTADORA PLANALTO LTDA;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;20/07/1989;07/10/2013;Alto;PORTO VELHO;RONDONIA;-8,787994;-63,836144;Ativa;21/03/2026 20:28
00308668000605;TRANSPORTADORA PLANALTO LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;01/01/2014;27/12/2017;Alto;VILHENA;RONDONIA;1,816;-61,127583;Encerrado;21/03/2026 20:28
00315457002481;AGROPECUÁRIA MAGGI LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;20/10/2025;;...;CORUMBIARA;RONDONIA;-12,891111;-61,277778;Ativa;21/03/2026 20:28
00315457002481;AGROPECUÁRIA MAGGI LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;49;Transporte de produtos florestais - Lei nº 12.651/2012: art. 36;18/07/2024;;...;CORUMBIARA;RONDONIA;-12,891111;-61,277778;Ativa;21/03/2026 20:28
00315457002481;AGROPECUÁRIA MAGGI LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;50;Armazenamento de produtos florestais - Lei nº 12.651/2012: art. 36;08/11/2023;;...;CORUMBIARA;RONDONIA;-12,891111;-61,277778;Ativa;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;1;silvicultura;14/05/2003;10/09/2019;Médio;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;5;Utilização do patrimônio genético natural;19/02/2019;01/04/2022;Médio;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;14/05/2003;29/06/2018;...;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;36;introdução de espécies exóticas para melhoramento genético vegetal e uso na agricultura;14/05/2003;29/06/2018;...;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;41;utilização do patrimônio genético natural - coleta de material biológico com finalidade científica ou didática;14/05/2003;29/06/2018;Médio;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;60;Silvicultura - Lei nº 12.651/2012: art. 35, §§ 1º, 3º;19/02/2019;01/04/2022;Médio;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;61;Silvicultura - Lei nº 12.651/2012: art. 35, § 1º;19/02/2019;01/04/2022;Médio;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;64;utilização do patrimônio genético natural-flora, fauna, pesca e micro-organismos para pesquisa, manipulação e alteração genética;14/05/2003;01/08/2021;Médio;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;5;Experimentação com agroquímicos - Lei nº 7.802/1989;29/06/2018;01/04/2022;...;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;24;experimentação com agroquímicos - utilização de estação experimental;14/05/2003;29/06/2018;...;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;14/05/2003;01/04/2022;...;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000706;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;MACHADINHO D'OESTE;RONDONIA;-9,396889;-62,021056;Encerrado;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;1;silvicultura;04/04/2003;10/09/2019;Médio;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;5;Utilização do patrimônio genético natural;19/02/2019;;Médio;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;04/04/2003;29/06/2018;...;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;36;introdução de espécies exóticas para melhoramento genético vegetal e uso na agricultura;04/04/2003;29/06/2018;...;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;41;utilização do patrimônio genético natural - coleta de material biológico com finalidade científica ou didática;04/04/2003;29/06/2018;Médio;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;60;Silvicultura - Lei nº 12.651/2012: art. 35, §§ 1º, 3º;19/02/2019;31/05/2024;Médio;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;61;Silvicultura - Lei nº 12.651/2012: art. 35, § 1º;19/02/2019;31/05/2024;Médio;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;64;utilização do patrimônio genético natural-flora, fauna, pesca e micro-organismos para pesquisa, manipulação e alteração genética;04/04/2003;01/08/2021;Médio;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;5;Experimentação com agroquímicos - Lei nº 7.802/1989;29/06/2018;;...;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;24;experimentação com agroquímicos - utilização de estação experimental;04/04/2003;29/06/2018;...;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;04/04/2003;;...;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000897;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;OURO PRETO DO OESTE;RONDONIA;-10,732306;-62,255;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;1;silvicultura;04/04/2003;10/09/2019;Médio;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;5;Utilização do patrimônio genético natural;19/02/2019;;Médio;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;02/06/2010;21/03/2016;...;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;04/04/2003;29/06/2018;...;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;36;introdução de espécies exóticas para melhoramento genético vegetal e uso na agricultura;04/04/2003;29/06/2018;...;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;41;utilização do patrimônio genético natural - coleta de material biológico com finalidade científica ou didática;04/04/2003;29/06/2018;Médio;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;60;Silvicultura - Lei nº 12.651/2012: art. 35, §§ 1º, 3º;19/02/2019;31/05/2024;Médio;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;61;Silvicultura - Lei nº 12.651/2012: art. 35, § 1º;19/02/2019;31/05/2024;Médio;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;64;utilização do patrimônio genético natural-flora, fauna, pesca e micro-organismos para pesquisa, manipulação e alteração genética;04/04/2003;01/08/2021;Médio;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;5;Experimentação com agroquímicos - Lei nº 7.802/1989;29/06/2018;;...;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;24;experimentação com agroquímicos - utilização de estação experimental;04/04/2003;29/06/2018;...;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;04/04/2003;;...;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003000978;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;VILHENA;RONDONIA;-12,789056;-60,094417;Ativa;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;17;Serviços de Utilidade;12;aplicação de agrotóxicos e afins;03/11/2005;29/06/2018;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;1;silvicultura;03/11/2005;10/09/2019;Médio;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;5;Utilização do patrimônio genético natural;19/02/2019;02/05/2022;Médio;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;03/11/2005;29/06/2018;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;36;introdução de espécies exóticas para melhoramento genético vegetal e uso na agricultura;03/11/2005;29/06/2018;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;41;utilização do patrimônio genético natural - coleta de material biológico com finalidade científica ou didática;03/11/2005;29/06/2018;Médio;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;60;Silvicultura - Lei nº 12.651/2012: art. 35, §§ 1º, 3º;19/02/2019;02/05/2022;Médio;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;61;Silvicultura - Lei nº 12.651/2012: art. 35, § 1º;19/02/2019;02/05/2022;Médio;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;20;Uso de Recursos Naturais;64;utilização do patrimônio genético natural-flora, fauna, pesca e micro-organismos para pesquisa, manipulação e alteração genética;03/11/2005;01/08/2021;Médio;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;5;Experimentação com agroquímicos - Lei nº 7.802/1989;29/06/2018;02/05/2022;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;24;experimentação com agroquímicos - utilização de estação experimental;03/11/2005;29/06/2018;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;03/11/2005;02/05/2022;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;47;Aplicação de agrotóxicos e afins - Lei nº 7.802/1989;29/06/2018;02/05/2022;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003001605;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;PRESIDENTE MEDICI;RONDONIA;-11,260028;-61,878806;Encerrado;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;17;Serviços de Utilidade;12;aplicação de agrotóxicos e afins;01/01/1976;29/06/2018;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;1;silvicultura;01/01/1976;10/09/2019;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);20/12/2006;01/03/2016;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;5;Utilização do patrimônio genético natural;19/02/2019;;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;01/01/1976;29/06/2018;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;33;exploração econômica da madeira ou lenha e subprodutos florestais - comércio atacadista;20/12/2006;01/03/2016;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;20/12/2006;01/03/2016;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;36;introdução de espécies exóticas para melhoramento genético vegetal e uso na agricultura;01/01/1976;29/06/2018;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;41;utilização do patrimônio genético natural - coleta de material biológico com finalidade científica ou didática;01/01/1976;29/06/2018;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;60;Silvicultura - Lei nº 12.651/2012: art. 35, §§ 1º, 3º;19/02/2019;31/05/2024;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;61;Silvicultura - Lei nº 12.651/2012: art. 35, § 1º;19/02/2019;31/05/2024;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;20;Uso de Recursos Naturais;64;utilização do patrimônio genético natural-flora, fauna, pesca e micro-organismos para pesquisa, manipulação e alteração genética;01/01/1976;01/08/2021;Médio;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;4;Importador de Baterias para comercialização de forma direta ou indireta;01/01/1976;29/06/2018;Alto;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;5;Experimentação com agroquímicos - Lei nº 7.802/1989;29/06/2018;;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;24;experimentação com agroquímicos - utilização de estação experimental;03/11/2005;29/06/2018;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/01/1976;;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;47;Aplicação de agrotóxicos e afins - Lei nº 7.802/1989;29/06/2018;;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00348003006402;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;PORTO VELHO;RONDONIA;-8,793667;-63,847028;Ativa;21/03/2026 20:28
00352294003055;EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUÁRI;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;14/12/1978;11/02/2022;Alto;PORTO VELHO;RONDONIA;-8,713611;-63,902778;Encerrado;21/03/2026 20:28
00352294021460;EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;29/05/2024;;Alto;ARIQUEMES;RONDONIA;-9,905439;-63,051117;Ativa;21/03/2026 20:28
00357038003999;CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/01/2001;;...;PORTO VELHO;RONDONIA;-8,760028;-63,909861;Ativa;21/03/2026 20:28
