CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00000166000108;IRMAOS RODOPOULOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;11/04/2013;;...;BRASILIA;DISTRITO FEDERAL;-15,841667;-47,874722;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000208000100;BRB-BANCO DE BRASÍLIA S/A;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;03/09/2001;15/09/2014;...;BRASILIA;DISTRITO FEDERAL;-15,815808;-47,895014;Ativa;21/03/2026 20:26
00000463000153;CASA DOS PARAFUSOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;01/07/2002;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000463000153;CASA DOS PARAFUSOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;29/06/2018;;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000463000404;CASA DOS PARAFUSOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;01/07/2002;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000463000404;CASA DOS PARAFUSOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;29/06/2018;;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000463000587;CASA DOS PARAFUSOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;01/07/2002;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000463000587;CASA DOS PARAFUSOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;29/06/2018;;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000802000282;HC PNEUS S/A;98;Veículos Automotores - Pneus - Pilhas e Baterias;2;Comerciante de Pneus e similares;08/11/1967;11/04/2013;...;BRASILIA;DISTRITO FEDERAL;-15,807778;-47,951389;Cadastramento indevido;21/03/2026 20:26
00000885000129;BRASAL BRASILIA SERVIÇOS AUTOMOTORES S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;01/04/2005;;...;BRASILIA;DISTRITO FEDERAL;-1,034167;-32,492194;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
