CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
05608625000154;Norte Frio Refrigeracao e Comercio Ltda - EPP;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;2;reparação de maquinas, aparelhos e equipamentos;01/11/1984;11/04/2013;...;BOA VISTA;RORAIMA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
05608625000154;Norte Frio Refrigeracao e Comercio Ltda - EPP;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;01/11/1984;;...;BOA VISTA;RORAIMA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
05618830000109;H&C EDA COMÉRCIO, SERVIÇO E TRANSPORTES EIRELI;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;07/01/2025;;Alto;BOA VISTA;RORAIMA;2,792778;-60,710278;Ativa;21/03/2026 20:28
05618830000109;H&C EDA COMÉRCIO, SERVIÇO E TRANSPORTES EIRELI;18;Transporte, Terminais, Depósitos e Comércio;4;Terminais de minério, petróleo e derivados e produtos químicos;01/11/2019;;Alto;BOA VISTA;RORAIMA;2,792778;-60,710278;Ativa;21/03/2026 20:28
05618830000109;H&C EDA COMÉRCIO, SERVIÇO E TRANSPORTES EIRELI;18;Transporte, Terminais, Depósitos e Comércio;83;Transporte de cargas perigosas - Lei Complementar nº 140/2011: art. 7º, XIV, g;07/01/2025;;Alto;BOA VISTA;RORAIMA;2,792778;-60,710278;Ativa;21/03/2026 20:28
05618830000109;H&C EDA COMÉRCIO, SERVIÇO E TRANSPORTES EIRELI;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;49;Transporte de produtos florestais - Lei nº 12.651/2012: art. 36;07/01/2025;;...;BOA VISTA;RORAIMA;2,792778;-60,710278;Ativa;21/03/2026 20:28
05620028000145;FRANCISCO NASCIMENTO DE OLIVEIRA - ME;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/01/2004;28/04/2023;Médio;RORAINOPOLIS;RORAIMA;;;Encerrado;21/03/2026 20:28
05620028000145;FRANCISCO NASCIMENTO DE OLIVEIRA - ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2004;28/04/2023;Médio;RORAINOPOLIS;RORAIMA;;;Encerrado;21/03/2026 20:28
05620169000168;JOÃO RAUL DA SILVA GATO ME;18;Transporte, Terminais, Depósitos e Comércio;10;Comércio de produtos químicos e produtos perigosos - Protocolo de Montreal;01/11/2018;;Alto;BOA VISTA;RORAIMA;2,82;-60,673056;Ativa;21/03/2026 20:28
05620169000168;JOÃO RAUL DA SILVA GATO ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Reparação de aparelhos de refrigeração;13/06/2011;16/02/2018;...;BOA VISTA;RORAIMA;2,82;-60,673056;Ativa;21/03/2026 20:28
05621842000184;DROGANOSSA LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;12/06/2004;;...;BOA VISTA;RORAIMA;2,801053;-60,679917;Ativa;21/03/2026 20:28
05622248000108;MARIVAUX F. LANDE - ME;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;;Alto;BOA VISTA;RORAIMA;2,804444;-60,698333;Ativa;21/03/2026 20:28
05622248000108;MARIVAUX F. LANDE - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;28;Conversão de sistema de Gás Natural - Resolução CONAMA nº 291/2001;05/09/2016;;...;BOA VISTA;RORAIMA;2,804444;-60,698333;Ativa;21/03/2026 20:28
05622248000108;MARIVAUX F. LANDE - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;05/09/2016;29/06/2018;...;BOA VISTA;RORAIMA;2,804444;-60,698333;Ativa;21/03/2026 20:28
05623715000114;posto pioneiro ltda;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2004;23/05/2005;Alto;BOA VISTA;RORAIMA;;;Encerrado;21/03/2026 20:28
05624507000130;H R HIRT & CIA LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;12/03/2019;;...;BOA VISTA;RORAIMA;2,773564;-60,706897;Ativa;21/03/2026 20:28
05624580000101;J. B. COMERCIO E SERVIÇOS;17;Serviços de Utilidade;67;Recuperação de áreas degradadas;17/11/2015;;Médio;BOA VISTA;RORAIMA;2,843264;-60,663217;Ativa;21/03/2026 20:28
05624614000168;W. L. FONTELES - LAVA JATO JACARÉ;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;29/08/1996;;Alto;BOA VISTA;RORAIMA;2,819444;-60,671389;Ativa;21/03/2026 20:28
05625306000157;PEDRO ANÇAI MENDES-ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/04/2002;;Médio;BOA VISTA;RORAIMA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
05626015000183;A. SANTOS SILVA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/08/2006;;Médio;CANTA;RORAIMA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
05626015000183;A. SANTOS SILVA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;5;Experimentação com agroquímicos - Lei nº 7.802/1989;24/05/1985;;...;CANTA;RORAIMA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
05626726000158;MOTTA CONSTRUÇÃO E COMÉRCIO LTDA-EPP;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;10/12/2013;;...;BOA VISTA;RORAIMA;2,803072;-60,743447;Ativa;21/03/2026 20:28
05637103000180;RICARDO RODRIGUES COSTA - ME;12;Indústria de Produtos de Matéria Plástica.;2;Fabricação de artefatos de material plástico;11/07/2001;;Pequeno;BOA VISTA;RORAIMA;2,82;-60,673056;Ativa;21/03/2026 20:28
05637178000161;Cotil Comercial Tiam Fook Ltda;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2005;22/08/2007;Alto;BOA VISTA;RORAIMA;;;Encerrado;21/03/2026 20:28
05637186000108;BRASPECAS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;17/05/2019;;...;BOA VISTA;RORAIMA;2,805125;-60,687128;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;18;Transporte, Terminais, Depósitos e Comércio;11;Transporte de produtos florestais;05/12/2014;29/06/2018;...;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;20;Uso de Recursos Naturais;22;Importação ou exportação de flora nativa brasileira;22/11/2014;;Médio;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;20;Uso de Recursos Naturais;33;exploração econômica da madeira ou lenha e subprodutos florestais - comércio atacadista;22/11/2014;29/06/2018;Médio;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;22/11/2014;29/06/2018;Médio;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;22/11/2014;;...;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;49;Transporte de produtos florestais - Lei nº 12.651/2012: art. 36;29/06/2018;;...;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;67;Comércio atacadista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
