CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
03041198000140;BORELLA CONSTRUCOES LTDA;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;09/03/1999;29/06/2018;...;MACEIO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03041198000140;BORELLA CONSTRUCOES LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;MACEIO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03041198000140;BORELLA CONSTRUCOES LTDA;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;09/03/1999;;...;MACEIO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03045114000146;J B COMBUSTIVEIS LTDA. - EPP;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;07/02/2012;Alto;SAO SEBASTIAO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03045114000146;J B COMBUSTIVEIS LTDA. - EPP;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;02/10/2007;07/02/2012;Alto;SAO SEBASTIAO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03045114000146;J B COMBUSTIVEIS LTDA. - EPP;20;Uso de Recursos Naturais;5;Utilização do patrimônio genético natural;01/01/2001;22/03/2004;Médio;SAO SEBASTIAO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03048164000187;POSTO DELMIRO GOUVEIA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;20/01/1999;31/12/2013;Alto;DELMIRO GOUVEIA;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03051056000163;EDVALDO MATERIAIS DE CONSTRUÇÃO LTDA - ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;17/03/1999;29/06/2018;Médio;MACEIO;ALAGOAS;-9,578056;-35,769167;Ativa;21/03/2026 20:26
03051056000163;EDVALDO MATERIAIS DE CONSTRUÇÃO LTDA - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;MACEIO;ALAGOAS;-9,578056;-35,769167;Ativa;21/03/2026 20:26
03056100000128;EVERALDO DE MELO SILVA-ME;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;18/03/2009;Alto;UNIAO DOS PALMARES;ALAGOAS;;;Encerrado;21/03/2026 20:26
03057232000174;LIX LIMPEZA URBANA E CONSTRUÇÃO LTDA;17;Serviços de Utilidade;3;"disposição de resíduos especiais tais como: de agroquímicos e suas embalagens; usadas e de serviço de saúde e similares";05/06/2009;30/09/2016;Médio;RIO LARGO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03057232000174;LIX LIMPEZA URBANA E CONSTRUÇÃO LTDA;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;05/06/2009;30/09/2016;Médio;RIO LARGO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03057232000174;LIX LIMPEZA URBANA E CONSTRUÇÃO LTDA;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;05/06/2009;30/09/2016;...;RIO LARGO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03063093000191;CERAMICA CANTA GALLO LTDA.;2;Indústria de Produtos Minerais Não Metálicos;2;Fabricação e elaboração de produtos minerais não metálicos tais como produção de material cerâmico, cimento, gesso, amianto, vidro e similares;01/01/2001;10/09/2015;Médio;MATRIZ DE CAMARAGIBE;ALAGOAS;-9,151778;-35,524753;Encerrado;21/03/2026 20:26
03064642000142;AUDENISE DA C.  COSTA;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/01/2001;09/02/2015;Médio;MURICI;ALAGOAS;;;Encerrado;21/03/2026 20:26
03066150000196;FAROL CONSTRUÇÃO LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;31/12/2006;Médio;MACEIO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03068656000134;W DANTAS DE OLIVEIRA & CIA LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;01/02/2016;Alto;MACEIO;ALAGOAS;-9,550328;-35,785431;Encerrado;21/03/2026 20:26
03074546000185;MAURIPAN DISTRIBUIDORA LTDA EPP;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Reparação de aparelhos de refrigeração;19/09/2012;16/02/2018;...;ARAPIRACA;ALAGOAS;;;Encerrado;21/03/2026 20:26
03074603000126;Supermercado Cesta Básica Ltda;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;30/07/2008;10/01/2017;...;JUNQUEIRO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03079591000203;R. DE OLIVEIRA COSTA MATERIAL DE CONSTRUÇÃO - ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;30/12/2016;Médio;ARAPIRACA;ALAGOAS;;;Encerrado;21/03/2026 20:26
03079649000138;FRANÇA CAMINHÕES LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;25/09/2024;Alto;MACEIO;ALAGOAS;-9,591806;-35,758333;Ativa;21/03/2026 20:26
03079649000138;FRANÇA CAMINHÕES LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;25/03/1999;29/06/2018;...;MACEIO;ALAGOAS;-9,591806;-35,758333;Ativa;21/03/2026 20:26
03079649000308;FRANÇA CAMINHÕES LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;22/07/2021;Alto;MACEIO;ALAGOAS;-12,915603;-38,462469;Encerrado;21/03/2026 20:26
03079649000308;FRANÇA CAMINHÕES LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;13/08/2007;29/06/2018;...;MACEIO;ALAGOAS;-12,915603;-38,462469;Encerrado;21/03/2026 20:26
03079649000480;FRANÇA CAMINHÕES LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;25/09/2024;Alto;ARAPIRACA;ALAGOAS;-9,750861;-36,635861;Ativa;21/03/2026 20:26
03079649000480;FRANÇA CAMINHÕES LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;14/08/2008;29/06/2018;...;ARAPIRACA;ALAGOAS;-9,750861;-36,635861;Ativa;21/03/2026 20:26
03088188000160;ANGELO GIUSEPPE RONCALLI MOVEIS - ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;;Médio;MACEIO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03088487000102;A. J. DA SILVA - ME;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;01/04/2005;29/06/2018;...;RIO LARGO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03088487000102;A. J. DA SILVA - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;14/09/2017;...;RIO LARGO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03091225000199;NELBI CAVALCANTI DA SILVA - ME;16;Indústria de Produtos Alimentares e Bebidas;5;Beneficiamento e industrialização de leite e derivados;30/03/2006;;Médio;VICOSA;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03091657000108;POSTO DE GAS.COSTA DOURADA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/10/2002;14/01/2010;Alto;MARAGOGI;ALAGOAS;-8,982569;-35,195833;Encerrado;21/03/2026 20:26
03091692000119;COMERCIO VAREJISTA DE COMBUSTIVEIS E DERIVADOS DO PETROLEO LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;;Alto;MACEIO;ALAGOAS;-9,662722;-35,746806;Ativa;21/03/2026 20:26
03091692000119;COMERCIO VAREJISTA DE COMBUSTIVEIS E DERIVADOS DO PETROLEO LTDA;18;Transporte, Terminais, Depósitos e Comércio;13;Comércio de produtos químicos e produtos perigosos - Resolução CONAMA nº 362/2005;12/04/1999;;Alto;MACEIO;ALAGOAS;-9,662722;-35,746806;Ativa;21/03/2026 20:26
03093296000120;Fábio Almeida dos Santos;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/01/2003;08/02/2014;Médio;PIACABUCU;ALAGOAS;;;Encerrado;21/03/2026 20:26
03094198000108;ADSON EVANDRO CORRIA DA SILVA - ME;2;Indústria de Produtos Minerais Não Metálicos;2;Fabricação e elaboração de produtos minerais não metálicos tais como produção de material cerâmico, cimento, gesso, amianto, vidro e similares;14/04/1999;04/03/2022;Médio;SANTANA DO MUNDAU;ALAGOAS;;;Encerrado;21/03/2026 20:26
03094198000108;ADSON EVANDRO CORRIA DA SILVA - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;50;Armazenamento de produtos florestais - Lei nº 12.651/2012: art. 36;29/06/2018;04/03/2022;...;SANTANA DO MUNDAU;ALAGOAS;;;Encerrado;21/03/2026 20:26
03115426000189;S. VALERIANO COUROS;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;28/04/1999;29/06/2018;Médio;IGREJA NOVA;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03115426000189;S. VALERIANO COUROS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;IGREJA NOVA;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03117292000135;PASTELARIA E LANCHONETE CROYSSANT LTDA;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;01/04/1999;29/06/2018;...;MACEIO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03117292000135;PASTELARIA E LANCHONETE CROYSSANT LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;MACEIO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03126637000117;E DA CRUZ CONSTRUÇÕES;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;03/05/1999;29/06/2018;Médio;PENEDO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03126637000117;E DA CRUZ CONSTRUÇÕES;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;21/03/2017;...;PENEDO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03128251000144;A LUIS VITAL;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;23/06/1999;29/06/2018;Médio;IGREJA NOVA;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03128251000144;A LUIS VITAL;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;IGREJA NOVA;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03129417000147;J L MATERIAL DE CONSTRUÇÃO LTDA ME;20;Uso de Recursos Naturais;32;comércio de materiais de construção que comercializa subprodutos florestais, até cem metros cúbicos ano;01/01/2016;29/06/2018;...;SAO MIGUEL DOS CAMPOS;ALAGOAS;-9,781111;-36,093611;Ativa;21/03/2026 20:26
03129417000147;J L MATERIAL DE CONSTRUÇÃO LTDA ME;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;01/01/2016;;...;SAO MIGUEL DOS CAMPOS;ALAGOAS;-9,781111;-36,093611;Ativa;21/03/2026 20:26
03129542000157;VALDOMIRO COELHO ME;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;06/03/2019;11/01/2022;Alto;MACEIO;ALAGOAS;-9,635425;-35,745197;Encerrado;21/03/2026 20:26
03129542000157;VALDOMIRO COELHO ME;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;03/05/2018;11/01/2022;Alto;MACEIO;ALAGOAS;-9,635425;-35,745197;Encerrado;21/03/2026 20:26
03132570000123;COSMO CONSTRUÇÕES - ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;03/05/1999;29/06/2018;Médio;MACEIO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03132570000123;COSMO CONSTRUÇÕES - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;09/06/2021;...;MACEIO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03134605000163;JOSE ROBERTO DOMINGOS DOS SANTOS;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;03/05/1999;29/06/2018;Médio;SAO SEBASTIAO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03134605000163;JOSE ROBERTO DOMINGOS DOS SANTOS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;08/03/2018;...;SAO SEBASTIAO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03138811000141;Doce Mangabeiras Ltda ME;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/10/2002;02/09/2016;Médio;MACEIO;ALAGOAS;;;Encerrado;21/03/2026 20:26
03140307000186;ELETROCLIMA COMERCIO PECAS LTDA;18;Transporte, Terminais, Depósitos e Comércio;10;Comércio de produtos químicos e produtos perigosos - Protocolo de Montreal;10/05/1999;18/09/2018;Alto;MACEIO;ALAGOAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
03141625000161;ROSÂNGELA COSTA MOREIRA - ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;05/06/2017;Médio;MACEIO;ALAGOAS;-9,687397;-35,727539;Encerrado;21/03/2026 20:26
03141625000161;ROSÂNGELA COSTA MOREIRA - ME;20;Uso de Recursos Naturais;47;manutenção de RPPN;29/04/2009;29/06/2018;...;MACEIO;ALAGOAS;-9,687397;-35,727539;Encerrado;21/03/2026 20:26
