CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00357038000540;CENTRAIS ELETRICA DO NORTE DO BRASIL S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/01/2006;13/02/2014;...;SANTANA;AMAPA;-0,014111;-51,183;Ativa;21/03/2026 20:26
00357038000701;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A;17;Serviços de Utilidade;10;geração de energia hidrelétrica;10/03/1976;29/06/2018;...;FERREIRA GOMES;AMAPA;0,903083;-51,259667;Ativa;21/03/2026 20:26
00357038000701;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;35;Geração de energia hidrelétrica - Lei nº 6.938/1981: art. 10;29/06/2018;;...;FERREIRA GOMES;AMAPA;0,903083;-51,259667;Ativa;21/03/2026 20:26
00357038007200;CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A-ELETRONORTE;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/10/2003;;...;MACAPA;AMAPA;0,033611;-51,077222;Ativa;21/03/2026 20:26
00394502033409;Delegacia da Capitania dos Portos em Santana;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);13/06/2008;;Médio;SANTANA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00394502033409;Delegacia da Capitania dos Portos em Santana;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;28/05/2008;29/06/2018;...;SANTANA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00394502033409;Delegacia da Capitania dos Portos em Santana;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;SANTANA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;18;Transporte, Terminais, Depósitos e Comércio;21;operação de rodovia;21/12/2012;29/06/2018;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);23/11/2021;;Médio;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;29/06/2018;29/06/2018;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;30;Operação de rodovia - Lei nº 6.938/1981: art. 10;29/06/2018;;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
