CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00012377000594;CEREAL COMERCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S/A;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;24/11/2014;;Alto;RIO VERDE;GOIAS;-17,783306;-50,891389;Ativa;21/03/2026 20:27
00012377000675;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S/A;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;26/09/2014;;Alto;MONTIVIDIU;GOIAS;-17,425083;-51,193778;Ativa;21/03/2026 20:27
00012377000756;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S.A.;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;09/07/2012;;Alto;RIO VERDE;GOIAS;-18,042094;-51,039533;Ativa;21/03/2026 20:27
00012377000837;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S/A;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;01/09/2014;28/09/2021;Alto;ACREUNA;GOIAS;-17,440439;-50,430108;Encerrado;21/03/2026 20:27
00012377001132;CEREAL COMERCIO EXPORTACAO E REPRESENTACAO AGROPECUÁRIA S.A.;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;09/07/2012;;Alto;PARAUNA;GOIAS;-17,154483;-50,807239;Ativa;21/03/2026 20:27
00012377001213;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S/A;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;09/07/2012;28/09/2021;Alto;EDEIA;GOIAS;-17,356303;-49,889858;Encerrado;21/03/2026 20:27
00012377001485;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S/A;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;18/01/2016;;Alto;CAIAPONIA;GOIAS;-16,933889;-51,795556;Ativa;21/03/2026 20:27
00012377001647;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S/A;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;12/12/2019;;Alto;RIO VERDE;GOIAS;-17,796825;-50,882625;Ativa;21/03/2026 20:27
00012377001728;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S/A;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;27/11/2020;;Alto;EDEIA;GOIAS;-17,367306;-49,904833;Ativa;21/03/2026 20:27
00012377001809;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA S.A;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;27/11/2020;;Alto;SANTO ANTONIO DA BARRA;GOIAS;-17,565303;-50,643597;Ativa;21/03/2026 20:27
00012377002104;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA SA;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;02/12/2024;;Alto;JATAI;GOIAS;-17,9125;-51,686667;Ativa;21/03/2026 20:27
00012377002295;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA SA;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;02/12/2024;;Alto;ACREUNA;GOIAS;-17,440278;-50,43;Ativa;21/03/2026 20:27
00012377002376;CEREAL COMÉRCIO EXPORTAÇÃO E REPRESENTAÇÃO AGROPECUÁRIA SA;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;26/08/2025;;Alto;NIQUELANDIA;GOIAS;-14,527222;-48,945278;Ativa;21/03/2026 20:27
00014365000175;NOVOESTILO MOVEIS E DECORAÇÕES LTDA;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;01/01/2001;15/05/2023;Médio;GOIANIA;GOIAS;-16,6875;-49,256389;Encerrado;21/03/2026 20:27
00014365000175;NOVOESTILO MOVEIS E DECORAÇÕES LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;01/12/2010;15/05/2023;Alto;GOIANIA;GOIAS;-16,6875;-49,256389;Encerrado;21/03/2026 20:27
00014365000175;NOVOESTILO MOVEIS E DECORAÇÕES LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;08/12/2004;15/05/2023;...;GOIANIA;GOIAS;-16,6875;-49,256389;Encerrado;21/03/2026 20:27
00018960000189;POSTO CASTANHEIRA LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/10/2003;;Alto;GOIANIA;GOIAS;-16,662389;-49,327056;Ativa;21/03/2026 20:27
00018960000189;POSTO CASTANHEIRA LTDA;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;01/01/1982;29/06/2018;Alto;GOIANIA;GOIAS;-16,662389;-49,327056;Ativa;21/03/2026 20:27
00019086000102;SANTA FÉ CONSULTORIA, PARTICIPAÇÕES E EMPREENDIMENTOS LTDA ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);13/02/2020;11/08/2025;Médio;SANTA FE DE GOIAS;GOIAS;-15,725833;-51,001944;Ativa;21/03/2026 20:27
