CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
07495311000118;MOURA ENGENHARIA CONSTRUTORA E INCORPORADORA LTDA;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;01/07/2005;;...;BALSAS;MARANHAO;-7,530833;-46,046944;Ativa;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;7;Indústria de Madeira;3;Fabricação de chapas, placas de madeira aglomerada, prensada e compensada;01/07/2005;;Médio;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;18;Transporte, Terminais, Depósitos e Comércio;11;Transporte de produtos florestais;01/07/2005;29/06/2018;...;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/07/2005;;Médio;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;01/07/2005;16/04/2007;...;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;20;Uso de Recursos Naturais;33;exploração econômica da madeira ou lenha e subprodutos florestais - comércio atacadista;19/07/2005;29/06/2018;Médio;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;19/07/2005;29/06/2018;Médio;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;49;Transporte de produtos florestais - Lei nº 12.651/2012: art. 36;29/06/2018;;...;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;67;Comércio atacadista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07495611000105;L SILVA DE ARAUJO;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;ARAGUANA;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07496375000133;COCOMA COOP MISTA DE CONS MOT AUT DE SAO LUIS;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;22/07/2016;23/08/2019;Alto;SAO LUIS;MARANHAO;-2,529722;-44,302778;Encerrado;21/03/2026 20:27
07496375000133;COCOMA COOP MISTA DE CONS MOT AUT DE SAO LUIS;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;18/07/1984;23/08/2019;Alto;SAO LUIS;MARANHAO;-2,529722;-44,302778;Encerrado;21/03/2026 20:27
